137,111,185
510,522,509
510,511,522
49,68,18
399,369,406
493,494,509
49,69,68
281,313,337
215,249,337
249,281,337
48,67,66
32,48,47
33,49,18
197,198,211
455,456,475
346,377,337
313,346,337
511,512,522
512,513,522
524,525,529
525,526,529
529,527,528
526,527,529
492,508,491
492,473,474
521,529,528
521,508,529
428,399,406
454,428,474
474,428,406
112,138,337
138,162,337
69,90,68
90,69,91
68,90,112
90,113,112
1,11,10
5,4,17
263,262,244
261,276,260
276,292,260
278,262,263
174,186,199
321,308,322
308,307,289
307,308,321
305,287,306
305,318,286
287,305,286
356,344,357
50,33,51
33,50,49
6,19,18
20,19,6
225,197,211
431,414,432
414,431,413
402,414,413
401,402,413
513,523,522
514,523,513
523,529,522
523,524,529
521,507,508
507,521,506
520,521,528
187,215,337
162,187,337
16,5,17
15,14,4
5,15,4
16,15,5
32,31,17
149,135,150
135,149,123
124,135,123
262,277,261
277,276,261
277,278,294
278,277,262
262,243,244
243,262,261
198,212,211
212,198,199
213,212,199
212,213,227
312,311,294
345,358,357
345,325,358
344,345,357
312,295,327
295,312,294
278,295,294
287,288,306
288,307,306
307,288,289
307,320,306
340,320,341
320,321,341
320,307,321
319,305,306
320,319,306
319,320,340
305,319,318
376,356,357
376,388,387
388,376,357
417,388,405
343,344,356
343,323,344
323,343,322
274,290,289
290,308,289
224,225,239
258,224,239
225,240,239
399,368,369
233,248,232
233,267,248
267,266,248
476,493,475
338,351,350
383,371,372
416,404,387
353,340,341
353,373,372
373,384,372
401,384,402
384,383,372
384,401,383
407,434,429
377,407,429
186,200,199
200,213,199
242,243,261
243,242,227
277,293,276
276,293,292
293,277,294
311,293,294
293,311,325
326,312,327
311,326,325
326,311,312
345,324,325
324,345,344
323,324,344
265,264,246
265,266,280
265,280,297
295,279,296
279,264,296
264,279,263
279,278,263
279,295,278
245,264,263
245,263,244
264,245,246
230,231,246
245,230,246
431,430,413
440,430,431
415,404,416
414,415,432
418,417,405
9,8,0
258,275,274
275,290,274
290,275,291
308,309,322
290,309,308
309,323,322
309,290,291
212,226,211
226,225,211
226,240,225
226,212,227
89,110,88
110,89,111
88,87,67
184,160,185
160,137,185
266,298,280
280,298,297
248,247,232
266,247,248
247,231,232
265,247,266
231,247,246
247,265,246
338,317,318
317,338,350
371,352,372
352,353,372
353,352,340
352,371,351
378,407,377
519,520,528
427,428,454
175,200,186
175,186,174
214,200,201
200,214,213
324,310,292
310,291,292
310,324,323
310,309,291
309,310,323
136,124,125
151,136,125
136,151,150
135,136,150
124,136,135
257,258,274
441,440,431
441,431,432
442,441,432
439,430,440
412,401,413
430,412,413
439,412,430
442,433,443
433,416,443
433,415,416
433,442,432
415,433,432
388,389,405
389,418,405
7,6,0
8,7,0
259,258,239
259,275,258
240,259,239
259,240,260
275,259,291
242,241,227
241,226,227
241,261,260
241,242,261
240,241,260
226,241,240
137,134,111
160,134,137
435,455,434
351,370,350
370,381,350
371,370,351
339,319,340
352,339,340
319,339,318
339,352,351
339,338,318
338,339,351
354,374,373
354,353,341
353,354,373
374,385,373
384,385,402
385,384,373
355,343,356
354,355,374
161,174,150
151,161,150
175,161,151
161,175,174
229,245,244
229,230,245
