0,3,15
1,2,10
1020,1162,954
152,278,359
9,1,10
1,7,0
4,3,0
2,11,10
3,16,15
989,955,956
955,989,954
989,1020,954
1185,1175,1144
211,278,152
278,211,279
51,73,72
9,8,1
8,7,1
5,4,0
12,11,2
957,989,956
1049,1162,1020
1100,1076,1077
1100,1122,1076
1162,1176,1186
1163,1176,1162
1176,1177,1186
987,988,1019
809,988,883
1019,988,1144
535,577,492
576,575,491
884,885,954
920,885,886
920,955,954
885,920,954
211,243,279
420,421,440
486,529,509
529,486,510
74,73,51
7,6,0
6,5,0
352,351,275
351,311,275
29,14,30
14,31,30
31,96,50
94,71,95
71,96,95
96,71,50
209,181,210
181,151,210
96,151,123
242,151,275
151,242,210
1146,1123,1124
1188,1181,1182
1183,1188,1182
1184,1174,1185
1188,1184,1185
1184,1188,1183
848,809,883
848,808,809
749,770,789
575,693,731
693,575,576
885,849,886
448,404,449
404,361,362
361,404,448
278,360,359
360,447,359
615,637,595
615,638,637
466,486,440
466,421,441
421,466,440
486,466,510
465,420,440
486,465,440
465,486,509
552,529,510
98,97,72
72,97,152
32,52,51
32,72,15
32,51,72
33,32,15
396,352,484
438,396,484
351,350,311
13,12,2
14,13,2
49,31,50
71,70,50
122,96,123
316,342,358
342,386,358
242,241,210
151,150,123
311,274,275
274,242,275
18,17,3
17,16,3
1145,1123,1146
1123,1145,1122
1122,1145,1076
1049,1145,1162
1145,1049,1076
1188,1180,1181
1170,1180,1169
1180,1170,1181
1170,1171,1181
1166,1178,1165
1099,1075,1144
1075,1099,1074
1161,1143,1144
1175,1161,1144
1143,1121,1144
1099,1121,1098
1121,1099,1144
1048,1018,1019
1048,1019,1144
1075,1048,1144
1048,1075,1047
989,990,1020
577,619,576
619,693,576
243,280,279
360,317,361
317,360,278
493,535,492
487,466,441
466,487,510
640,639,617
420,439,419
465,439,420
615,596,638
529,551,509
552,551,529
483,438,484
302,303,316
303,342,316
302,277,265
277,264,265
341,316,358
341,302,316
263,276,300
276,263,264
379,397,421
421,397,441
312,298,299
298,312,337
1125,1147,1146
1125,1146,1124
1147,1125,1126
1179,1180,1188
1179,1178,1166
1099,1073,1074
1161,1142,1143
1142,1161,1141
1174,1159,1185
1159,1175,1185
631,656,668
614,631,589
614,589,590
632,614,590
656,614,632
614,656,631
578,577,535
619,694,693
154,153,124
153,97,124
97,153,152
423,442,398
381,423,398
598,640,617
403,386,428
386,403,358
353,381,337
312,353,337
514,556,533
383,339,355
339,383,354
444,425,470
469,444,470
444,469,424
532,513,555
555,513,533
513,514,533
439,464,419
385,341,358
403,385,358
277,301,264
301,276,264
442,422,398
397,422,441
313,339,354
313,299,300
339,313,300
1021,1049,1020
1049,1050,1076
1180,1168,1169
1179,1168,1180
1167,1179,1166
1167,1168,1179
1160,1161,1175
1159,1160,1175
1159,1138,1139
750,790,770
749,750,770
988,953,883
953,919,883
669,656,632
656,669,668
813,849,885
731,812,884
772,812,731
657,694,619
553,572,596
552,571,595
571,553,596
571,615,595
571,596,615
513,489,469
489,532,512
489,513,532
467,487,441
488,467,442
422,467,441
467,422,442
467,511,487
511,467,488
469,443,424
489,443,469
641,618,599
618,641,640
598,618,640
401,383,355
383,401,425
427,403,428
385,427,402
427,385,403
574,598,555
574,556,599
618,574,599
574,618,598
574,555,533
556,574,533
508,485,509
464,485,508
485,465,509
485,439,465
485,464,439
357,385,402
385,357,341
314,339,300
276,314,300
301,314,276
339,314,355
380,397,379
422,380,398
380,422,397
380,381,398
338,353,312
338,313,354
382,338,354
338,382,353
338,312,299
313,338,299
1158,1159,1174
1158,1138,1159
1138,1158,1137
919,882,883
693,732,731
732,772,731
620,657,619
657,695,694
153,182,212
182,213,212
182,153,154
573,532,555
598,573,555
573,598,617
572,616,596
616,639,638
596,616,638
487,530,510
511,530,487
530,552,510
530,511,553
530,571,552
571,530,553
511,531,553
531,572,553
531,488,512
531,511,488
468,488,442
468,443,489
488,468,512
468,489,512
423,468,442
443,468,423
383,400,354
400,382,354
382,400,424
400,383,425
400,444,424
444,400,425
399,423,381
399,382,424
443,399,424
399,443,423
353,399,381
382,399,353
357,315,341
341,315,302
315,277,302
315,301,277
384,401,355
384,357,402
426,384,402
401,384,426
1147,1148,1164
1148,1165,1164
1148,1149,1165
810,829,789
770,810,789
790,810,770
751,771,750
750,771,790
446,426,402
427,446,402
597,573,617
597,616,572
639,597,617
616,597,639
573,554,532
531,554,572
554,597,572
597,554,573
532,554,512
554,531,512
340,314,301
315,340,301
314,340,355
340,315,357
771,811,790
446,471,426
472,471,446
472,446,427
813,814,849
384,356,357
356,340,357
356,384,355
340,356,355
830,811,831
810,830,829
830,810,790
811,830,790
811,791,831
791,811,771
791,771,751
490,514,470
425,445,470
471,445,426
401,445,425
445,401,426
445,490,470
490,445,471
490,534,514
534,557,556
534,556,514
534,515,557
515,534,490
515,490,471
852,890,889
890,852,853
888,852,889
852,888,851
888,921,887
921,888,922
447,448,492
491,447,492
637,594,595
594,637,636
38,19,20
19,38,37
19,5,20
5,19,4
19,18,3
4,19,3
12,26,11
26,12,27
11,26,10
26,25,10
28,45,27
45,28,46
45,26,27
26,45,44
36,19,37
19,36,18
957,921,922
921,957,956
1100,1078,1101
1078,1100,1077
1177,1176,1164
1176,1163,1164
1173,1183,1172
1183,1182,1172
637,673,636
674,673,637
711,673,712
673,674,712
959,924,960
924,925,960
577,491,492
577,576,491
575,447,491
447,575,359
698,736,697
736,698,737
659,698,697
698,659,660
920,921,956
955,920,956
921,920,887
920,886,887
452,451,406
407,452,406
674,675,712
675,713,712
675,674,637
638,675,637
713,675,714
675,676,714
420,377,378
377,420,419
376,377,419
418,376,419
74,52,75
52,74,51
39,58,38
58,39,59
39,38,20
21,39,20
21,6,22
6,7,22
5,6,20
6,21,20
376,333,377
333,376,332
333,293,294
293,333,332
377,333,378
333,334,378
334,333,295
333,294,295
38,57,37
58,57,38
57,81,80
81,57,58
28,47,46
47,28,29
47,29,30
48,47,30
178,147,148
147,178,177
68,92,91
92,68,69
236,267,235
267,236,268
209,180,181
180,209,208
1123,1100,1101
1100,1123,1122
1102,1123,1101
1123,1102,1124
1131,1108,1109
1108,1131,1130
1184,1183,1173
1184,1173,1174
807,768,808
768,807,767
848,807,808
807,848,847
807,766,767
766,807,806
587,588,630
629,587,630
587,544,545
588,587,545
589,588,545
546,589,545
673,672,636
672,635,636
738,778,737
778,777,737
924,891,925
891,924,890
923,888,889
888,923,922
890,923,889
924,923,890
958,924,959
958,923,924
958,957,922
923,958,922
1056,1027,1028
1027,1056,1055
1054,1027,1055
1027,1054,1026
1054,1025,1026
1025,1054,1053
776,736,737
777,776,737
587,586,544
544,586,543
586,587,629
628,586,629
627,586,628
586,627,585
741,701,702
701,741,740
539,498,540
498,539,497
539,583,582
583,539,540
659,622,660
622,623,660
581,537,538
537,581,580
622,581,623
581,622,580
581,539,582
539,581,538
321,366,365
366,321,322
404,363,405
363,404,362
319,363,362
318,319,362
447,360,448
360,361,448
539,496,497
496,539,538
496,453,497
453,496,452
639,675,638
675,639,676
627,626,585
585,626,584
506,463,507
463,506,462
506,461,462
506,505,461
376,375,332
375,331,332
99,98,72
73,99,72
99,74,100
74,99,73
99,125,98
125,99,126
97,125,124
125,97,98
192,193,224
223,192,224
222,192,223
192,222,191
56,35,36
35,56,55
56,36,37
57,56,37
56,57,80
79,56,80
127,99,100
99,127,126
76,53,77
53,54,77
32,53,52
53,32,33
52,53,75
53,76,75
103,104,131
130,103,131
102,103,130
102,130,129
102,76,77
103,102,77
375,330,331
330,375,374
372,327,328
327,372,371
193,194,224
194,225,224
81,107,80
107,106,80
107,135,134
135,107,108
613,654,612
654,613,655
396,351,352
351,396,395
396,437,395
396,438,437
350,351,395
394,350,395
434,435,480
479,434,480
437,436,395
436,394,395
310,350,349
350,310,311
310,348,309
348,310,349
434,393,435
393,434,392
393,348,349
348,393,392
436,393,394
393,436,435
393,350,394
350,393,349
478,523,522
523,478,479
478,434,479
434,478,433
12,13,27
13,28,27
28,13,29
13,14,29
68,49,69
49,68,48
49,48,30
31,49,30
267,234,235
234,267,266
171,198,170
198,171,199
171,140,141
140,171,170
142,171,141
171,142,172
25,24,10
24,9,10
26,43,25
43,26,44
43,24,25
24,43,42
66,45,46
66,65,45
293,257,294
256,257,293
225,257,224
257,256,224
296,334,295
296,335,334
379,420,378
420,379,421
334,379,378
335,379,334
270,308,307
308,270,271
67,68,91
90,67,91
67,47,48
68,67,48
47,67,46
67,66,46
49,70,69
70,49,50
147,120,148
120,121,148
120,94,95
121,120,95
121,122,148
122,149,148
122,121,95
96,122,95
178,205,177
205,178,206
270,239,271
239,270,238
179,178,148
149,179,148
122,150,149
150,122,123
150,179,149
179,150,180
180,150,181
150,151,181
346,345,307
307,345,306
390,431,389
431,390,432
390,345,346
345,390,389
310,274,311
274,310,273
241,274,273
274,241,242
36,17,18
35,17,36
34,17,35
17,34,16
34,35,55
54,34,55
16,34,15
34,33,15
53,34,54
34,53,33
1025,995,1026
1026,995,996
1051,1078,1077
1051,1052,1078
1145,1146,1163
1145,1163,1162
1052,1079,1078
1079,1052,1053
1078,1079,1101
1079,1102,1101
1054,1079,1053
1079,1054,1080
1079,1080,1103
1102,1079,1103
1107,1085,1108
1085,1107,1084
1163,1147,1164
1146,1147,1163
1083,1082,1056
1083,1056,1057
1082,1083,1105
1083,1106,1105
1058,1083,1057
1083,1058,1084
1083,1107,1106
1107,1083,1084
1081,1054,1055
1054,1081,1080
1056,1081,1055
1082,1081,1056
1182,1171,1172
1181,1171,1182
1131,1151,1130
1151,1131,1152
1177,1178,1186
1178,1187,1186
1178,1177,1164
1165,1178,1164
761,800,760
800,761,801
800,759,760
759,800,799
766,728,767
727,728,766
846,807,847
807,846,806
722,762,761
762,722,723
1017,1048,1047
1018,1048,1017
588,631,630
589,631,588
710,673,711
710,672,673
722,685,723
685,722,684
722,721,684
684,721,683
721,761,760
721,722,761
759,721,760
721,759,720
562,563,605
605,563,606
520,563,562
563,520,521
386,429,428
429,386,387
852,818,853
818,852,817
778,818,777
777,818,817
854,890,853
854,891,890
925,926,960
926,961,960
958,990,957
957,990,989
990,958,959
991,990,959
1029,1058,1057
1058,1029,1030
1030,1029,1000
1029,999,1000
1029,1056,1028
1056,1029,1057
997,1027,1026
997,1026,996
931,966,965
930,931,965
665,628,629
666,665,629
631,667,630
667,631,668
667,629,630
667,666,629
581,624,623
624,581,582
623,624,660
624,661,660
698,699,737
699,738,737
699,698,660
661,699,660
816,852,851
852,816,817
816,776,777
816,777,817
622,579,580
579,622,621
541,583,540
583,541,584
701,700,663
663,700,662
700,701,740
739,700,740
700,699,661
700,661,662
699,700,738
700,739,738
280,319,318
280,318,279
364,407,406
364,365,407
363,364,405
405,364,406
318,317,279
317,278,279
317,318,362
361,317,362
366,408,365
365,408,407
408,452,407
408,453,452
408,454,453
454,408,409
454,498,497
453,454,497
448,493,492
493,448,449
452,495,451
496,495,452
537,495,538
495,496,538
450,404,405
404,450,449
450,493,449
493,450,494
451,450,406
450,405,406
495,450,451
450,495,494
127,156,126
156,127,157
639,640,676
640,677,676
641,599,600
642,641,600
640,641,677
677,641,678
218,251,250
251,218,219
249,216,217
216,249,248
249,218,250
218,249,217
417,463,462
463,417,418
417,376,418
417,375,376
461,417,462
416,417,461
375,417,374
417,416,374
508,551,550
551,508,509
594,551,595
551,552,595
593,594,636
635,593,636
551,593,550
593,551,594
192,165,193
165,192,164
135,165,134
134,165,164
165,194,193
194,165,166
132,162,131
162,161,131
107,133,106
133,107,134
54,78,77
78,54,55
103,78,104
78,103,77
56,78,55
78,56,79
78,105,104
105,78,79
104,105,131
105,132,131
105,79,80
106,105,80
133,105,106
105,133,132
76,101,75
102,101,76
101,102,129
128,101,129
101,74,75
74,101,100
101,127,100
127,101,128
158,128,129
159,158,129
127,158,157
158,127,128
130,160,129
160,159,129
160,130,131
161,160,131
416,373,374
373,416,415
412,411,369
412,369,370
412,457,456
411,412,456
505,460,461
460,505,504
460,416,461
416,460,415
503,546,545
546,503,504
503,460,504
460,503,459
544,503,545
502,503,544
459,503,458
503,502,458
414,373,415
373,414,372
460,414,415
414,460,459
330,292,331
292,330,291
292,293,332
331,292,332
195,194,166
195,166,167
528,483,484
527,483,528
438,483,437
483,482,437
435,481,480
436,481,435
481,436,437
482,481,437
524,479,480
524,523,479
478,477,433
433,477,432
477,478,522
521,477,522
303,302,265
303,265,266
345,305,306
305,345,344
146,120,147
120,146,119
146,147,177
176,146,177
204,236,235
204,205,236
205,204,177
204,176,177
143,142,115
116,143,115
262,263,300
299,262,300
298,262,299
262,298,261
171,200,199
200,171,172
40,39,21
40,21,22
39,40,59
40,60,59
82,58,59
82,81,58
82,107,81
107,82,108
168,195,167
195,168,196
45,64,44
65,64,45
114,142,141
142,114,115
140,114,141
114,140,113
226,195,196
226,196,227
194,226,225
195,226,194
229,198,199
230,229,199
229,262,261
262,229,230
196,197,227
197,228,227
229,197,198
197,229,228
260,296,259
296,260,297
228,260,227
260,259,227
298,260,261
260,298,297
260,229,261
229,260,228
305,269,306
269,305,268
269,270,307
269,307,306
117,90,91
117,116,90
92,117,91
118,117,92
120,93,94
93,120,119
93,71,94
93,70,71
93,118,92
118,93,119
93,92,69
70,93,69
209,240,208
240,239,208
240,209,210
241,240,210
207,239,238
239,207,208
207,180,208
207,179,180
178,207,206
179,207,178
434,391,392
391,434,433
390,391,432
391,433,432
741,781,740
781,780,740
780,781,820
781,821,820
895,857,858
857,895,894
1024,995,1025
995,1024,994
1024,1025,1053
1052,1024,1053
1102,1125,1124
1125,1102,1103
1104,1125,1103
1125,1104,1126
1080,1104,1103
1081,1104,1080
1104,1082,1105
1104,1081,1082
1178,1179,1187
1179,1188,1187
718,680,681
719,718,681
718,679,680
679,718,717
679,641,642
641,679,678
679,716,678
679,717,716
